fecha,Dolar A3500,Reservas internacionales,Tasa BADLAR,Tasa TAMAR,UVA,IPC mensual,IPC interanual,Dolar BNA comprador,Dolar BNA vendedor,Bitcoin USD,Trigo $/t,Trigo US$/t,Maiz $/t,Maiz US$/t,Girasol $/t,Girasol US$/t,Soja $/t,Soja US$/t,Sorgo $/t,Sorgo US$/t,Dolar BNA divisa comprador,Banda inferior,Banda superior
2021-03-31,91.985000,39593.000000,34.062500,,71.920000,4.800000,42.600000,92.000000,98.000000,58782.580000,,,,,,,,,,,,,
2021-04-01,,,,,72.010000,,,92.000000,98.000000,58728.530000,,,,,,,,,,,,,
2021-04-02,,,,,72.010000,,,92.000000,98.000000,59003.600000,,,,,,,,,,,,,
2021-04-03,,,,,72.010000,,,92.000000,98.000000,57064.420000,,,,,,,,,,,,,
2021-04-04,,,,,72.010000,,,92.000000,98.000000,58212.180000,,,,,,,,,,,,,
2021-04-05,92.236700,39645.000000,33.937500,,72.010000,,,92.000000,98.000000,59125.000000,,,,,,,,,,,,,
2021-04-06,92.286700,39709.000000,34.125000,,72.420000,,,92.000000,98.000000,58018.300000,,,,,,,,,,,,,
2021-04-07,92.335000,39751.000000,34.062500,,72.500000,,,92.000000,98.000000,55932.830000,,,,,,,,,,,,,
2021-04-08,92.386700,39801.000000,34.062500,,72.580000,,,92.000000,98.000000,58096.600000,,,,,,,,,,,,,
2021-04-09,92.435000,39850.000000,34.062500,,72.670000,,,92.000000,98.000000,58109.560000,,,,,,,,,,,,,
2021-04-10,,,,,72.750000,,,92.000000,98.000000,59766.930000,,,,,,,,,,,,,
2021-04-11,,,,,72.750000,,,92.000000,98.000000,59979.260000,,,,,,,,,,,,,
2021-04-12,92.581700,39922.000000,34.187500,,72.750000,,,92.000000,98.000000,59831.660000,,,,,,,,,,,,,
2021-04-13,92.628300,39998.000000,34.187500,,73.000000,,,92.000000,98.000000,63564.480000,,,,,,,,,,,,,
2021-04-14,92.676700,40020.000000,34.000000,,73.080000,,,92.000000,98.000000,62986.090000,,,,,,,,,,,,,
2021-04-15,92.725000,40070.000000,34.062500,,73.170000,,,92.000000,98.000000,63239.190000,,,,,,,,,,,,,
2021-04-16,92.776700,40078.000000,34.125000,,73.250000,,,93.000000,99.000000,61436.240000,,,,,,,,,,,,,
2021-04-17,,,,,73.360000,,,93.000000,99.000000,60032.290000,,,,,,,,,,,,,
2021-04-18,,,,,73.360000,,,93.000000,99.000000,56280.600000,,,,,,,,,,,,,
2021-04-19,92.926700,40146.000000,34.187500,,73.360000,,,93.000000,99.000000,55694.550000,,,,,,,,,,,,,
2021-04-20,92.975000,40187.000000,34.062500,,73.710000,,,93.000000,99.000000,56503.190000,,,,,,,,,,,,,
2021-04-21,93.025000,40208.000000,34.125000,,73.820000,,,93.000000,99.000000,53806.240000,,,,,,,,,,,,,
2021-04-22,93.075000,40220.000000,34.250000,,73.940000,,,93.000000,99.000000,51683.950000,,,,,,,,,,,,,
2021-04-23,93.125000,40257.000000,34.125000,,74.060000,,,93.000000,99.000000,51176.650000,,,,,,,,,,,,,
2021-04-24,,,,,74.170000,,,93.000000,99.000000,50118.940000,,,,,,,,,,,,,
2021-04-25,,,,,74.170000,,,93.000000,99.000000,49128.430000,,,,,,,,,,,,,
2021-04-26,93.275000,40271.000000,34.062500,,74.170000,,,93.000000,99.000000,54073.410000,,,,,,,,,,,,,
2021-04-27,93.335000,40330.000000,34.125000,,74.520000,,,93.000000,99.000000,55091.390000,,,,,,,,,,,,,
2021-04-28,93.416700,40339.000000,33.937500,,74.640000,,,93.000000,99.000000,54901.970000,,,,,,,,,,,,,
2021-04-29,93.500000,40357.000000,34.187500,,74.750000,,,93.000000,99.000000,53593.970000,,,,,,,,,,,,,
2021-04-30,93.555000,40263.000000,34.062500,,74.870000,4.100000,46.300000,93.000000,99.000000,57775.270000,,,,,,,,,,,,,
2021-05-01,,,,,74.990000,,,93.000000,99.000000,57851.910000,,,,,,,,,,,,,
2021-05-02,,,,,74.990000,,,93.000000,99.000000,56622.660000,,,,,,,,,,,,,
2021-05-03,93.675000,40360.000000,34.250000,,74.990000,,,93.000000,99.000000,57222.370000,,,,,,,,,,,,,
2021-05-04,93.715000,40433.000000,34.125000,,75.340000,,,93.000000,99.000000,53236.840000,,,,,,,,,,,,,
2021-05-05,93.755000,40493.000000,33.875000,,75.460000,,,93.000000,99.000000,57509.930000,,,,,,,,,,,,,
2021-05-06,93.795000,40300.000000,34.125000,,75.580000,,,93.000000,99.000000,56447.390000,,,,,,,,,,,,,
2021-05-07,93.835000,40454.000000,34.125000,,75.690000,,,93.000000,99.000000,57381.730000,,,,,,,,,,,,,
2021-05-08,,,,,75.810000,,,93.000000,99.000000,58984.750000,,,,,,,,,,,,,
2021-05-09,,,,,75.810000,,,93.000000,99.000000,58305.240000,,,,,,,,,,,,,
2021-05-10,93.925000,40616.000000,34.000000,,75.810000,,,94.000000,100.000000,55880.720000,,,,,,,,,,,,,
2021-05-11,93.955000,40762.000000,34.125000,,76.170000,,,94.000000,100.000000,56763.700000,,,,,,,,,,,,,
2021-05-12,93.985000,40880.000000,34.187500,,76.290000,,,94.000000,100.000000,49386.560000,,,,,,,,,,,,,
2021-05-13,94.015000,40947.000000,34.187500,,76.410000,,,94.000000,100.000000,49694.960000,,,,,,,,,,,,,
2021-05-14,94.045000,41002.000000,34.062500,,76.530000,,,94.000000,100.000000,49880.430000,,,,,,,,,,,,,
2021-05-15,,,,,76.650000,,,94.000000,100.000000,46708.890000,,,,,,,,,,,,,
2021-05-16,,,,,76.650000,,,94.000000,100.000000,46444.750000,,,,,,,,,,,,,
2021-05-17,94.135000,41266.000000,34.062500,,76.650000,,,94.000000,100.000000,43593.390000,,,,,,,,,,,,,
2021-05-18,94.165000,41376.000000,34.187500,,76.970000,,,94.000000,100.000000,42877.750000,,,,,,,,,,,,,
2021-05-19,94.210000,41483.000000,34.187500,,77.060000,,,94.000000,100.000000,36780.430000,,,,,,,,,,,,,
2021-05-20,94.245000,41517.000000,34.125000,,77.160000,,,94.000000,100.000000,40640.900000,,,,,,,,,,,,,
2021-05-21,94.276700,41591.000000,34.062500,,77.260000,,,94.000000,100.000000,37335.160000,,,,,,,,,,,,,
2021-05-22,,,,,77.370000,,,94.000000,100.000000,37500.540000,,,,,,,,,,,,,
2021-05-23,,,,,77.370000,,,94.000000,100.000000,34706.790000,,,,,,,,,,,,,
2021-05-24,,,,,77.370000,,,94.000000,100.000000,38839.860000,,,,,,,,,,,,,
2021-05-25,,,,,77.370000,,,94.000000,100.000000,38397.720000,,,,,,,,,,,,,
2021-05-26,94.485000,41715.000000,34.187500,,77.370000,,,94.000000,100.000000,39309.560000,,,,,,,,,,,,,
2021-05-27,94.525000,41785.000000,34.125000,,77.870000,,,94.000000,100.000000,38503.470000,,,,,,,,,,,,,
2021-05-28,94.565000,41888.000000,34.062500,,77.970000,,,94.000000,100.000000,35692.460000,,,,,,,,,,,,,
2021-05-29,,,,,78.070000,,,94.000000,100.000000,34632.080000,,,,,,,,,,,,,
2021-05-30,,,,,78.070000,,,94.000000,100.000000,35677.720000,,,,,,,,,,,,,
2021-05-31,94.685000,41872.000000,34.125000,,78.070000,3.300000,48.800000,94.000000,100.000000,37341.410000,,,,,,,,,,,,,
2021-06-01,94.735000,41964.000000,34.062500,,78.370000,,,94.000000,100.000000,36693.300000,,,,,,,,,,,,,
2021-06-02,94.775000,42066.000000,34.187500,,78.480000,,,94.000000,100.000000,37589.360000,,,,,,,,,,,,,
2021-06-03,94.815000,42122.000000,34.125000,,78.580000,,,94.000000,100.000000,39219.880000,,,,,,,,,,,,,
2021-06-04,94.860000,42202.000000,33.875000,,78.680000,,,94.000000,100.000000,36887.320000,,,,,,,,,,,,,
2021-06-05,,,,,78.780000,,,94.000000,100.000000,35532.140000,,,,,,,,,,,,,
2021-06-06,,,,,78.780000,,,94.000000,100.000000,35808.850000,,,,,,,,,,,,,
2021-06-07,94.975000,42292.000000,34.250000,,78.780000,,,94.000000,100.000000,33582.620000,,,,,,,,,,,,,
2021-06-08,95.015000,42430.000000,34.187500,,79.090000,,,94.000000,100.000000,33411.690000,,,,,,,,,,,,,
2021-06-09,95.055000,42618.000000,34.000000,,79.190000,,,94.000000,100.000000,37400.000000,,,,,,,,,,,,,
2021-06-10,95.096700,42658.000000,34.250000,,79.290000,,,94.000000,100.000000,36707.540000,,,,,,,,,,,,,
2021-06-11,95.135000,42697.000000,34.125000,,79.400000,,,94.000000,100.000000,37341.110000,,,,,,,,,,,,,
2021-06-12,,,,,79.500000,,,94.000000,100.000000,35542.760000,,,,,,,,,,,,,
2021-06-13,,,,,79.500000,,,94.000000,100.000000,39013.760000,,,,,,,,,,,,,
2021-06-14,95.255000,42720.000000,34.125000,,79.500000,,,95.000000,101.000000,40532.790000,,,,,,,,,,,,,
2021-06-15,95.285000,42665.000000,34.187500,,79.810000,,,95.000000,101.000000,40171.470000,,,,,,,,,,,,,
2021-06-16,95.315000,42692.000000,34.125000,,79.910000,,,95.000000,101.000000,38353.990000,,,,,,,,,,,,,
2021-06-17,95.351700,42397.000000,34.000000,,80.000000,,,95.000000,101.000000,38097.680000,,,,,,,,,,,,,
2021-06-18,95.381700,42407.000000,34.187500,,80.090000,,,95.000000,101.000000,35840.000000,,,,,,,,,,,,,
2021-06-19,,,,,80.170000,,,95.000000,101.000000,35507.060000,,,,,,,,,,,,,
2021-06-20,,,,,80.170000,,,95.000000,101.000000,35589.770000,,,,,,,,,,,,,
2021-06-21,,,,,80.170000,,,95.000000,101.000000,31634.160000,,,,,,,,,,,,,
2021-06-22,95.496700,42376.000000,34.125000,,80.170000,,,95.000000,101.000000,32545.260000,,,,,,,,,,,,,
2021-06-23,95.530000,42402.000000,34.187500,,80.520000,,,95.000000,101.000000,33652.280000,,,,,,,,,,,,,
2021-06-24,95.558300,42414.000000,34.062500,,80.610000,,,95.000000,101.000000,34649.320000,,,,,,,,,,,,,
2021-06-25,95.590000,42420.000000,34.125000,,80.700000,,,95.000000,101.000000,31597.750000,,,,,,,,,,,,,
2021-06-26,,,,,80.780000,,,95.000000,101.000000,32269.380000,,,,,,,,,,,,,
2021-06-27,,,,,80.780000,,,95.000000,101.000000,34699.500000,,,,,,,,,,,,,
2021-06-28,95.683300,42420.000000,34.125000,,80.780000,,,95.000000,101.000000,34487.110000,,,,,,,,,,,,,
2021-06-29,95.705000,42366.000000,34.062500,,81.050000,,,95.000000,101.000000,35907.930000,,,,,,,,,,,,,
2021-06-30,95.726700,42437.000000,34.125000,,81.130000,3.200000,50.200000,95.000000,101.000000,35037.230000,,,,,,,,,,,,,
2021-07-01,95.766700,42494.000000,34.125000,,81.220000,,,95.000000,101.000000,33564.210000,,,,,,,,,,,,,
2021-07-02,95.795000,42641.000000,34.187500,,81.310000,,,95.000000,101.000000,33811.560000,,,,,,,,,,,,,
2021-07-03,,,,,81.400000,,,95.000000,101.000000,34688.300000,,,,,,,,,,,,,
2021-07-04,,,,,81.400000,,,95.000000,101.000000,35289.210000,,,,,,,,,,,,,
2021-07-05,95.890000,42678.000000,34.000000,,81.400000,,,95.000000,101.000000,33704.210000,,,,,,,,,,,,,
2021-07-06,95.918300,42727.000000,34.187500,,81.660000,,,95.000000,101.000000,34244.090000,,,,,,,,,,,,,
2021-07-07,95.948300,42759.000000,34.250000,,81.750000,,,95.000000,101.000000,33882.470000,,,,,,,,,,,,,
2021-07-08,95.976700,42750.000000,34.187500,,81.840000,,,95.000000,101.000000,32898.790000,,,,,,,,,,,,,
2021-07-09,,,,,81.930000,,,95.000000,101.000000,33826.430000,,,,,,,,,,,,,
2021-07-10,,,,,81.930000,,,95.000000,101.000000,33517.600000,,,,,,,,,,,,,
2021-07-11,,,,,81.930000,,,95.000000,101.000000,34258.530000,,,,,,,,,,,,,
2021-07-12,96.095000,42845.000000,34.125000,,81.930000,,,95.000000,101.000000,33105.000000,,,,,,,,,,,,,
2021-07-13,96.125000,42925.000000,33.875000,,82.280000,,,95.000000,101.000000,32728.000000,,,,,,,,,,,,,
2021-07-14,96.155000,42964.000000,34.125000,,82.370000,,,96.000000,102.000000,32823.550000,,,,,,,,,,,,,
2021-07-15,96.185000,42991.000000,34.187500,,82.460000,,,96.000000,102.000000,31848.650000,,,,,,,,,,,,,
2021-07-16,96.215000,42931.000000,34.062500,,82.550000,,,96.000000,102.000000,31388.170000,,,,,,,,,,,,,
2021-07-17,,,,,82.630000,,,96.000000,102.000000,31529.680000,,,,,,,,,,,,,
2021-07-18,,,,,82.630000,,,96.000000,102.000000,31776.650000,,,,,,,,,,,,,
2021-07-19,96.305000,42943.000000,34.125000,,82.630000,,,96.000000,102.000000,30829.290000,,,,,,,,,,,,,
2021-07-20,96.335000,43012.000000,34.187500,,82.890000,,,96.000000,102.000000,29786.580000,,,,,,,,,,,,,
2021-07-21,96.365000,43075.000000,34.187500,,82.970000,,,96.000000,102.000000,32138.450000,,,,,,,,,,,,,
2021-07-22,96.395000,43091.000000,34.062500,,83.060000,,,96.000000,102.000000,32300.880000,,,,,,,,,,,,,
2021-07-23,96.431700,43108.000000,34.125000,,83.140000,,,96.000000,102.000000,33684.170000,,,,,,,,,,,,,
2021-07-24,,,,,83.220000,,,96.000000,102.000000,34301.780000,,,,,,,,,,,,,
2021-07-25,,,,,83.220000,,,96.000000,102.000000,35428.280000,,,,,,,,,,,,,
2021-07-26,96.526700,43025.000000,34.187500,,83.220000,,,96.000000,102.000000,37291.240000,,,,,,,,,,,,,
2021-07-27,96.578300,42836.000000,34.187500,,83.480000,,,96.000000,102.000000,39475.410000,,,,,,,,,,,,,
2021-07-28,96.635000,42654.000000,34.125000,,83.560000,,,96.000000,102.000000,40036.320000,,,,,,,,,,,,,
2021-07-29,96.666700,42668.000000,34.125000,,83.650000,,,96.000000,102.000000,40037.510000,,,,,,,,,,,,,
2021-07-30,96.685000,42582.000000,34.125000,,83.730000,,,96.000000,102.000000,42234.890000,,,,,,,,,,,,,
2021-07-31,,,,,83.820000,3.000000,51.800000,96.000000,102.000000,41490.130000,,,,,,,,,,,,,
2021-08-01,,,,,83.820000,,,96.000000,102.000000,39839.000000,,,,,,,,,,,,,
2021-08-02,96.781700,42504.000000,34.187500,,83.820000,,,96.000000,102.000000,39165.550000,,,,,,,,,,,,,
2021-08-03,96.813300,42503.000000,34.187500,,84.070000,,,96.000000,102.000000,38177.070000,,,,,,,,,,,,,
2021-08-04,96.843300,42548.000000,34.000000,,84.160000,,,96.000000,102.000000,39741.120000,,,,,,,,,,,,,
2021-08-05,96.875000,42207.000000,34.187500,,84.250000,,,96.000000,102.000000,40894.670000,,,,,,,,,,,,,
2021-08-06,96.908300,42063.000000,34.250000,,84.330000,,,96.000000,102.000000,42856.590000,,,,,,,,,,,,,
2021-08-07,,,,,84.420000,,,96.000000,102.000000,44612.940000,,,,,,,,,,,,,
2021-08-08,,,,,84.420000,,,96.000000,102.000000,43858.420000,,,,,,,,,,,,,
2021-08-09,96.996700,42002.000000,34.250000,,84.420000,,,96.000000,102.000000,46292.890000,,,,,,,,,,,,,
2021-08-10,97.028300,41941.000000,34.187500,,84.670000,,,96.000000,102.000000,45609.700000,,,,,,,,,,,,,
2021-08-11,97.051700,41951.000000,34.062500,,84.760000,,,96.000000,102.000000,45539.850000,,,,,,,,,,,,,
2021-08-12,97.076700,41973.000000,34.187500,,84.850000,,,96.000000,102.000000,44444.450000,,,,,,,,,,,,,
2021-08-13,97.105000,41983.000000,34.125000,,84.930000,,,97.000000,103.000000,47860.580000,,,,,,,,,,,,,
2021-08-14,,,,,85.020000,,,97.000000,103.000000,47119.730000,,,,,,,,,,,,,
2021-08-15,,,,,85.020000,,,97.000000,103.000000,47028.300000,,,,,,,,,,,,,
2021-08-16,,,,,85.020000,,,97.000000,103.000000,45930.510000,,,,,,,,,,,,,
2021-08-17,97.230000,41989.000000,34.250000,,85.020000,,,97.000000,103.000000,44694.350000,,,,,,,,,,,,,
2021-08-18,97.265000,41998.000000,34.062500,,85.350000,,,97.000000,103.000000,44721.130000,,,,,,,,,,,,,
2021-08-19,97.288300,42030.000000,34.187500,,85.440000,,,97.000000,103.000000,46764.300000,,,,,,,,,,,,,
2021-08-20,97.315000,42048.000000,34.062500,,85.520000,,,97.000000,103.000000,49356.000000,,,,,,,,,,,,,
2021-08-21,,,,,85.600000,,,97.000000,103.000000,48884.340000,,,,,,,,,,,,,
2021-08-22,,,,,85.600000,,,97.000000,103.000000,49301.860000,,,,,,,,,,,,,
2021-08-23,97.411700,46306.000000,34.187500,,85.600000,,,97.000000,103.000000,49561.370000,,,,,,,,,,,,,
2021-08-24,97.436700,46318.000000,34.125000,,85.840000,,,97.000000,103.000000,47731.330000,,,,,,,,,,,,,
2021-08-25,97.483300,46278.000000,34.187500,,85.930000,,,97.000000,103.000000,49011.750000,,,,,,,,,,,,,
2021-08-26,97.545000,46188.000000,34.125000,,86.010000,,,97.000000,103.000000,46856.290000,,,,,,,,,,,,,
2021-08-27,97.566700,46199.000000,34.125000,,86.090000,,,97.000000,103.000000,49100.490000,,,,,,,,,,,,,
2021-08-28,,,,,86.170000,,,97.000000,103.000000,48935.360000,,,,,,,,,,,,,
2021-08-29,,,,,86.170000,,,97.000000,103.000000,48808.720000,,,,,,,,,,,,,
2021-08-30,97.716700,46154.000000,34.187500,,86.170000,,,97.000000,103.000000,47003.440000,,,,,,,,,,,,,
2021-08-31,97.751700,46180.000000,34.187500,,86.420000,2.500000,51.400000,97.000000,103.000000,47156.090000,,,,,,,,,,,,,
2021-09-01,97.780000,46094.000000,34.187500,,86.500000,,,97.000000,103.000000,48853.490000,,,,,,,,,,,,,
2021-09-02,97.833300,46024.000000,34.125000,,86.580000,,,97.000000,103.000000,49274.790000,,,,,,,,,,,,,
2021-09-03,97.868300,46033.000000,34.125000,,86.670000,,,97.000000,103.000000,50025.040000,,,,,,,,,,,,,
2021-09-04,,,,,86.750000,,,97.000000,103.000000,49943.160000,,,,,,,,,,,,,
2021-09-05,,,,,86.750000,,,97.000000,103.000000,51809.280000,,,,,,,,,,,,,
2021-09-06,97.950000,45985.000000,34.312500,,86.750000,,,97.000000,103.000000,52708.200000,,,,,,,,,,,,,
2021-09-07,97.988300,45896.000000,34.187500,,87.000000,,,97.000000,103.000000,46866.820000,,,,,,,,,,,,,
2021-09-08,98.023300,45806.000000,34.250000,,87.080000,,,98.000000,104.000000,46091.940000,,,,,,,,,,,,,
2021-09-09,98.050000,45726.000000,34.187500,,87.160000,,,98.000000,104.000000,46392.810000,,,,,,,,,,,,,
2021-09-10,98.096700,45762.000000,34.062500,,87.250000,,,98.000000,104.000000,44857.380000,,,,,,,,,,,,,
2021-09-11,,,,,87.330000,,,98.000000,104.000000,45176.660000,,,,,,,,,,,,,
2021-09-12,,,,,87.330000,,,98.000000,104.000000,46035.000000,,,,,,,,,,,,,
2021-09-13,98.208300,45778.000000,34.187500,,87.330000,,,98.000000,104.000000,44974.340000,,,,,,,,,,,,,
2021-09-14,98.220000,45817.000000,33.937500,,87.580000,,,98.000000,104.000000,47103.180000,,,,,,,,,,,,,
2021-09-15,98.245000,45682.000000,34.062500,,87.660000,,,98.000000,104.000000,48150.940000,,,,,,,,,,,,,
2021-09-16,98.311700,45525.000000,34.250000,,87.750000,,,98.000000,104.000000,47760.640000,,,,,,,,,,,,,
2021-09-17,98.348300,45335.000000,34.125000,,87.820000,,,98.000000,104.000000,47305.180000,,,,,,,,,,,,,
2021-09-18,,,,,87.890000,,,98.000000,104.000000,48326.740000,,,,,,,,,,,,,
2021-09-19,,,,,87.890000,,,98.000000,104.000000,47245.250000,,,,,,,,,,,,,
2021-09-20,98.481700,45230.000000,34.187500,,87.890000,,,98.000000,104.000000,43035.990000,,,,,,,,,,,,,
2021-09-21,98.491700,45170.000000,34.125000,,88.110000,,,98.000000,104.000000,40596.540000,,,,,,,,,,,,,
2021-09-22,98.505000,43178.000000,34.187500,,88.180000,,,98.000000,104.000000,43589.530000,,,,,,,,,,,,,
2021-09-23,98.518300,43134.000000,34.250000,,88.250000,,,98.000000,104.000000,44903.500000,,,,,,,,,,,,,
2021-09-24,98.560000,43132.000000,34.125000,,88.330000,,,98.000000,104.000000,42848.500000,,,,,,,,,,,,,
2021-09-25,,,,,88.400000,,,98.000000,104.000000,42722.190000,,,,,,,,,,,,,
2021-09-26,,,,,88.400000,,,98.000000,104.000000,43204.730000,,,,,,,,,,,,,
2021-09-27,98.668300,43140.000000,34.125000,,88.400000,,,98.000000,104.000000,42189.810000,,,,,,,,,,,,,
2021-09-28,98.681700,43089.000000,34.125000,,88.620000,,,98.000000,104.000000,41049.000000,,,,,,,,,,,,,
2021-09-29,98.705000,42895.000000,34.187500,,88.690000,,,98.000000,104.000000,41542.900000,,,,,,,,,,,,,
2021-09-30,98.735000,42911.000000,34.187500,,88.760000,3.500000,52.500000,98.000000,104.000000,43834.430000,,,,,,,,,,,,,
2021-10-01,98.781700,42850.000000,34.187500,,88.840000,,,98.000000,104.000000,48171.860000,,,,,,,,,,,,,
2021-10-02,,,,,88.910000,,,98.000000,104.000000,47685.800000,,,,,,,,,,,,,
2021-10-03,,,,,88.910000,,,98.000000,104.000000,48235.930000,,,,,,,,,,,,,
2021-10-04,98.885000,42825.000000,34.125000,,88.910000,,,98.000000,104.000000,49242.140000,,,,,,,,,,,,,
2021-10-05,98.900000,42719.000000,34.062500,,89.130000,,,99.000000,105.000000,51501.190000,,,,,,,,,,,,,
2021-10-06,98.921700,42796.000000,34.250000,,89.200000,,,99.000000,105.000000,55345.790000,,,,,,,,,,,,,
2021-10-07,98.945000,42848.000000,34.125000,,89.280000,,,99.000000,105.000000,53787.600000,,,,,,,,,,,,,
2021-10-08,,,,,89.350000,,,99.000000,105.000000,53957.210000,,,,,,,,,,,,,
2021-10-09,,,,,89.350000,,,99.000000,105.000000,54976.920000,,,,,,,,,,,,,
2021-10-10,,,,,89.350000,,,99.000000,105.000000,54714.950000,,,,,,,,,,,,,
2021-10-11,,,,,89.350000,,,99.000000,105.000000,57485.200000,,,,,,,,,,,,,
2021-10-12,99.100000,42898.000000,34.125000,,89.350000,,,98.000000,104.000000,55995.490000,,,,,,,,,,,,,
2021-10-13,99.125000,43004.000000,34.187500,,89.720000,,,99.000000,105.000000,57374.550000,,,,,,,,,,,,,
2021-10-14,99.155000,43020.000000,34.062500,,89.790000,,,99.000000,105.000000,57371.580000,,,,,,,,,,,,,
2021-10-15,99.185000,42932.000000,34.062500,,89.870000,,,99.000000,105.000000,61657.350000,,,,,,,,,,,,,
2021-10-16,,,,,89.940000,,,99.000000,105.000000,60870.260000,,,,,,,,,,,,,
2021-10-17,,,,,89.940000,,,99.000000,105.000000,61538.970000,,,,,,,,,,,,,
2021-10-18,99.275000,42944.000000,34.187500,,89.940000,,,99.000000,105.000000,62034.650000,,,,,,,,,,,,,
2021-10-19,99.305000,42984.000000,34.125000,,90.240000,,,99.000000,105.000000,64241.610000,,,,,,,,,,,,,
2021-10-20,99.338300,42989.000000,34.125000,,90.340000,,,99.000000,105.000000,65990.310000,,,,,,,,,,,,,
2021-10-21,99.368300,43006.000000,34.187500,,90.440000,,,99.000000,105.000000,62219.440000,,,,,,,,,,,,,
2021-10-22,99.398300,43038.000000,34.250000,,90.540000,,,99.000000,105.000000,60702.680000,,,,,,,,,,,,,
2021-10-23,,,,,90.640000,,,99.000000,105.000000,61338.760000,,,,,,,,,,,,,
2021-10-24,,,,,90.640000,,,99.000000,105.000000,60910.160000,,,,,,,,,,,,,
2021-10-25,99.493300,43059.000000,34.125000,,90.640000,,,99.000000,105.000000,63101.430000,,,,,,,,,,,,,
2021-10-26,99.526700,43070.000000,34.125000,,90.950000,,,99.000000,105.000000,60328.220000,,,,,,,,,,,,,
2021-10-27,99.616700,43040.000000,34.125000,,91.050000,,,99.000000,105.000000,58465.900000,,,,,,,,,,,,,
2021-10-28,99.691700,43010.000000,34.125000,,91.150000,,,99.000000,105.000000,60592.760000,,,,,,,,,,,,,
2021-10-29,99.721700,42817.000000,34.125000,,91.250000,,,99.000000,105.000000,62301.590000,,,,,,,,,,,,,
2021-10-30,,,,,91.350000,,,99.000000,105.000000,61932.300000,,,,,,,,,,,,,
2021-10-31,,,,,91.350000,3.500000,52.100000,99.000000,105.000000,61359.440000,,,,,,,,,,,,,
2021-11-01,99.825000,42782.000000,34.250000,,91.350000,,,99.000000,105.000000,60922.850000,,,,,,,,,,,,,
2021-11-02,99.853300,42749.000000,34.125000,,91.650000,,,99.000000,105.000000,63260.000000,,,,,,,,,,,,,
2021-11-03,99.903300,42658.000000,34.125000,,91.760000,,,99.000000,105.000000,62930.720000,,,,,,,,,,,,,
2021-11-04,99.951700,42577.000000,34.187500,,91.860000,,,99.000000,105.000000,61457.250000,,,,,,,,,,,,,
2021-11-05,99.946700,42791.000000,34.250000,,91.960000,,,99.000000,105.000000,61031.910000,,,,,,,,,,,,,
2021-11-06,,,,,92.060000,,,99.000000,105.000000,61542.440000,,,,,,,,,,,,,
2021-11-07,,,,,92.060000,,,99.000000,105.000000,63300.000000,,,,,,,,,,,,,
2021-11-08,100.050000,42797.000000,34.250000,,92.060000,,,100.000000,106.000000,67559.000000,,,,,,,,,,,,,
2021-11-09,100.098300,42880.000000,34.187500,,92.370000,,,100.000000,106.000000,66945.720000,,,,,,,,,,,,,
2021-11-10,100.143300,42791.000000,34.187500,,92.470000,,,100.000000,106.000000,64921.430000,,,,,,,,,,,,,
2021-11-11,100.175000,42798.000000,34.000000,,92.570000,,,101.000000,106.000000,64821.330000,,,,,,,,,,,,,
2021-11-12,100.226700,42608.000000,34.125000,,92.680000,,,100.000000,106.000000,64158.410000,,,,,,,,,,,,,
2021-11-13,,,,,92.780000,,,100.000000,106.000000,64417.520000,,,,,,,,,,,,,
2021-11-14,,,,,92.780000,,,100.000000,106.000000,65509.870000,,,,,,,,,,,,,
2021-11-15,100.291700,42523.000000,34.125000,,92.780000,,,100.000000,106.000000,63606.090000,,,,,,,,,,,,,
2021-11-16,100.308300,42461.000000,34.250000,,93.090000,,,100.000000,106.000000,60142.310000,,,,,,,,,,,,,
2021-11-17,100.358300,42500.000000,34.187500,,93.200000,,,100.000000,106.000000,60373.650000,,,,,,,,,,,,,
2021-11-18,100.406700,42361.000000,34.250000,,93.300000,,,100.000000,106.000000,56917.660000,,,,,,,,,,,,,
2021-11-19,100.465000,42275.000000,34.187500,,93.410000,,,100.000000,106.000000,58128.550000,,,,,,,,,,,,,
2021-11-20,,,,,93.520000,,,100.000000,106.000000,59768.540000,,,,,,,,,,,,,
2021-11-21,,,,,93.520000,,,100.000000,106.000000,58678.470000,,,,,,,,,,,,,
2021-11-22,,,,,93.520000,,,100.000000,106.000000,56294.110000,,,,,,,,,,,,,
2021-11-23,100.595000,42153.000000,34.187500,,93.520000,,,100.000000,106.000000,57579.990000,,,,,,,,,,,,,
2021-11-24,100.623300,42233.000000,34.187500,,93.950000,,,100.000000,106.000000,57185.060000,,,,,,,,,,,,,
2021-11-25,100.683300,42238.000000,34.125000,,94.060000,,,100.000000,106.000000,58990.140000,,,,,,,,,,,,,
2021-11-26,100.758300,42182.000000,34.125000,,94.160000,,,100.000000,106.000000,53789.350000,,,,,,,,,,,,,
2021-11-27,,,,,94.270000,,,100.000000,106.000000,54774.660000,,,,,,,,,,,,,
2021-11-28,,,,,94.270000,,,100.000000,106.000000,57338.550000,,,,,,,,,,,,,
2021-11-29,100.923300,42039.000000,34.250000,,94.270000,,,100.000000,106.000000,57845.120000,,,,,,,,,,,,,
2021-11-30,100.925000,41530.000000,34.125000,,94.600000,2.500000,51.200000,100.000000,106.000000,56974.120000,,,,,,,,,,,,,
2021-12-01,101.005000,41539.000000,34.187500,,94.700000,,,101.000000,107.000000,57251.590000,,,,,,,,,,,,,
